"category","sub_category","role","relative_path","extension","width","height","size_bytes","recommended_use"
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_clothes_tshirt_jurassic_world.json",".json",,,"1662","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_clothes_vcut_crossed_straps_tanktop_white.json",".json",,,"734","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_braid.json",".json",,,"454","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_down_ponytail.json",".json",,,"530","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_down_straight_bangs.json",".json",,,"545","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_down_twin_buns.json",".json",,,"534","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_down_with_bun.json",".json",,,"450","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_low_bun.json",".json",,,"416","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_pigtails.json",".json",,,"493","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_ponytail_middle.json",".json",,,"496","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_short.json",".json",,,"410","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_twin_braids.json",".json",,,"505","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung_hair_usagi_braided.json",".json",,,"515","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung-acs-earrings-pearls.json",".json",,,"642","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/briaryoung-acs-earrings-piercings.json",".json",,,"685","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/echo_hair_downshort.json",".json",,,"448","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/echo_hair_ponytailshort.json",".json",,,"462","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_green_dress.json",".json",,,"1670","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_jacket_brown.json",".json",,,"1537","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_putonahappyface_shirt.json",".json",,,"1711","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_shirt_blue.json",".json",,,"1505","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_shirt_resthere.json",".json",,,"1592","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_sweatervest_blue.json",".json",,,"1565","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_tanktop.json",".json",,,"604","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_clothes_turtleneck_sweater_beige.json",".json",,,"1573","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/finale_hoodie_green.json",".json",,,"1511","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/hatana_clothes_yorha_2b_cosplay.json",".json",,,"1488","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_anchor_necklace.json",".json",,,"830","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_animalcrossing_necklace.json",".json",,,"811","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_cactus_necklace.json",".json",,,"773","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_goldchain_necklace.json",".json",,,"758","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_snailshell_necklace.json",".json",,,"774","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_star_necklace.json",".json",,,"747","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_sunflower_necklace.json",".json",,,"766","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/historyvariety_triforce_necklace.json",".json",,,"779","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/jmo_acs_hairclip_cherry.json",".json",,,"810","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/jmo_acs_hairclip_heart.json",".json",,,"785","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/jmo_acs_hairclip_musicnote.json",".json",,,"798","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_coffee.json",".json",,,"682","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_gold.json",".json",,,"649","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_hot_pink.json",".json",,,"649","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_lilac.json",".json",,,"658","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_lime_green.json",".json",,,"710","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_navy_blue.json",".json",,,"695","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_orange.json",".json",,,"679","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_royal_purple.json",".json",,,"696","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/lanvallime_acs_ribbon_sky_blue.json",".json",,,"759","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/mas_hair_bun.json",".json",,,"382","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/mayjay_clothes_pink_kimono.json",".json",,,"1653","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/mocca_bun_blackandwhitestripedpullover.json",".json",,,"1778","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/multimokia_acs_bow_black.json",".json",,,"759","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/multimokia_clothes_wine_asymmetrical_pullover.json",".json",,,"1850","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_hairflower_pink.json",".json",,,"634","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_sakuya_izayoi_headband.json",".json",,,"382","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_sakuya_izayoi_strandbow.json",".json",,,"388","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_twinribbon_blue.json",".json",,,"654","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_twinribbon_green.json",".json",,,"667","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_twinribbon_pink.json",".json",,,"678","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_acs_twinribbon_yellow.json",".json",,,"673","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_clothes_bikini_shell.json",".json",,,"685","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_clothes_hatsune_miku.json",".json",,,"1685","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_clothes_sakuya_izayoi.json",".json",,,"1693","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_clothes_sweater_shoulderless.json",".json",,,"1619","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hair_bunbraid.json",".json",,,"521","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hair_ponytailbraid.json",".json",,,"520","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hair_twinbun.json",".json",,,"489","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hair_twintails.json",".json",,,"496","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hair_usagi.json",".json",,,"480","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hatsune_miku_headset.json",".json",,,"397","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/orcaramelo_hatsune_miku_twinsquares.json",".json",,,"530","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_bow_blue_retro.json",".json",,,"578","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_bow_emerald_retro.json",".json",,,"638","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_bow_retro.json",".json",,,"581","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_ribbon_amdek_amber_retro.json",".json",,,"615","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_ribbon_gb_green_retro.json",".json",,,"615","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_ribbon_purple_retro.json",".json",,,"593","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_ribbon_red_retro.json",".json",,,"575","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/retroadamshow_acs_ribbon_sgb_green_retro.json",".json",,,"636","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/sirnimblybottoms_acs_heart_choker.json",".json",,,"719","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/trilasent_acs_choker_flowered.json",".json",,,"635","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/trilasent_acs_choker_simple.json",".json",,,"616","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_bunnyscrunchie_blue.json",".json",,,"621","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_black.json",".json",,,"568","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_blue.json",".json",,,"545","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_dark_purple.json",".json",,,"590","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_def.json",".json",,,"540","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_emerald.json",".json",,,"560","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_gray.json",".json",,,"561","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_green.json",".json",,,"552","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_light_purple.json",".json",,,"592","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_peach.json",".json",,,"553","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_pink.json",".json",,,"534","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_platinum.json",".json",,,"573","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_red.json",".json",,,"533","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_ruby.json",".json",,,"545","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_sapphire.json",".json",,,"564","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_silver.json",".json",,,"554","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_teal.json",".json",,,"545","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_wine.json",".json",,,"576","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_acs_ribbon_yellow.json",".json",,,"555","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_clothes_dress_whitenavyblue.json",".json",,,"1408","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_definition_json","j","Monika sprite/outfit/accessory metadata definitions","MAS/game/mod_assets/monika/j/velius94_clothes_shirt_pink.json",".json",,,"573","Use as reference for sprite renderer metadata; parse later if rebuilding layered Monika."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-blush-full.png",".png","1280","850","34696","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-blush-lines.png",".png","1280","850","19841","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-blush-shade.png",".png","1280","850","32711","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-emote-confuse.png",".png","1280","850","15023","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyebags-def.png",".png","1280","850","12764","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyebrows-furrowed.png",".png","1280","850","7434","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyebrows-knit.png",".png","1280","850","7581","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyebrows-mid.png",".png","1280","850","6824","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyebrows-think.png",".png","1280","850","7358","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyebrows-up.png",".png","1280","850","7253","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-closedhappy.png",".png","1280","850","8781","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-closedsad.png",".png","1280","850","8114","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-crazy.png",".png","1280","850","18671","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-left.png",".png","1280","850","18909","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-normal.png",".png","1280","850","16567","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-right.png",".png","1280","850","16678","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-smug.png",".png","1280","850","14402","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-smugleft.png",".png","1280","850","15571","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-smugright.png",".png","1280","850","15764","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-soft.png",".png","1280","850","17815","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-sparkle.png",".png","1280","850","18357","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-wide.png",".png","1280","850","18208","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-winkleft.png",".png","1280","850","12755","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-eyes-winkright.png",".png","1280","850","12655","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-blush-full.png",".png","1280","850","35941","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-blush-lines.png",".png","1280","850","21004","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-blush-shade.png",".png","1280","850","32903","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-emote-confuse.png",".png","1280","850","10512","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyebags-def.png",".png","1280","850","10276","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyebrows-furrowed.png",".png","1280","850","7617","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyebrows-knit.png",".png","1280","850","7679","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyebrows-mid.png",".png","1280","850","7447","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyebrows-think.png",".png","1280","850","7684","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyebrows-up.png",".png","1280","850","7738","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-closedhappy.png",".png","1280","850","9299","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-closedsad.png",".png","1280","850","8577","High priority for emotion-to-expression mapping in GUI."
